regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-15;41;282123;40798;18;824;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-16;41;282123;40803;5;824;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-17;42;282123;40807;4;824;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-18;42;282123;40817;10;824;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-19;42;282123;40809;-8;825;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-20;42;282123;40793;-16;826;1;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-21;42;282123;40803;10;826;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-22;42;282123;40786;-17;826;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-23;42;282123;40796;10;826;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-24;43;282123;40803;7;826;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-25;43;282123;40812;9;826;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-26;43;282123;40804;-8;826;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-27;43;282123;40850;46;826;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-28;43;282123;40869;19;826;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-29;43;282123;40880;11;826;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-30;43;282123;40960;80;826;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-10-31;44;282123;41022;62;826;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-11-01;44;282123;41028;6;826;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-11-02;44;282123;41032;4;826;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-11-03;44;282123;41063;31;826;0;;;0
Sul;RS;Santa Maria;43;431690;43001;REGIAO 01;2021-11-04;44;282123;41074;11;828;2;;;0
